booking_id,property_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
Jul142221558RT29,21558,2022-07-10,2022-07-14,2022-07-20,2.0,RT2,Others,,Cancelled,1260,504
Jul142221558RT210,21558,2022-07-09,2022-07-14,2022-07-15,2.0,RT2,Others,,Checked Out,1260,1260
Jul142221558RT211,21558,2022-07-13,2022-07-14,2022-07-15,3.0,RT2,Bookings_Com,,Checked Out,1386,1386
Jul142221558RT212,21558,2022-07-10,2022-07-14,2022-07-15,3.0,RT2,Others,,Cancelled,1386,554
Jul142221558RT213,21558,2022-06-20,2022-07-14,2022-07-19,2.0,RT2,Bookkaru,,Checked Out,1260,1260
Jul142221558RT214,21558,2022-07-10,2022-07-14,2022-07-15,2.0,RT2,DeBookkarus,,Cancelled,1260,504
Jul142221558RT31,21558,2022-07-08,2022-07-14,2022-07-15,2.0,RT3,Bookings_Com,5.0,Checked Out,1680,1680
Jul142221558RT32,21558,2022-07-11,2022-07-14,2022-07-20,1.0,RT3,Bookkaru,3.0,Checked Out,1680,1680
Jul142221558RT33,21558,2022-07-07,2022-07-14,2022-07-20,2.0,RT3,Others,5.0,Checked Out,1680,1680
Jul142221558RT34,21558,2022-07-12,2022-07-14,2022-07-16,1.0,RT3,DeBookkarus,5.0,Checked Out,1680,1680
Jul142221558RT35,21558,2022-07-13,2022-07-14,2022-07-15,2.0,RT3,DeBookkarus,,No Show,1680,1680
Jul142221558RT41,21558,2022-06-20,2022-07-14,2022-07-16,2.0,RT4,DeBookkarus,4.0,Checked Out,2660,2660
Jul142221558RT42,21558,2022-06-23,2022-07-14,2022-07-16,2.0,RT4,Others,5.0,Checked Out,2660,2660
Jul142221559RT11,21559,2022-07-12,2022-07-14,2022-07-15,4.0,RT1,Others,,Checked Out,1326,1326
Jul142221559RT12,21559,2022-07-12,2022-07-14,2022-07-19,2.0,RT1,DeBookkarus,,Checked Out,1105,1105
Jul142221559RT13,21559,2022-07-12,2022-07-14,2022-07-15,2.0,RT1,Direct Offline,5.0,Checked Out,1105,1105
Jul142221559RT14,21559,2022-07-12,2022-07-14,2022-07-16,2.0,RT1,Direct Offline,,Checked Out,1105,1105
Jul142221559RT15,21559,2022-07-11,2022-07-14,2022-07-15,1.0,RT1,Direct Online,,Checked Out,1105,1105
Jul142221559RT16,21559,2022-07-13,2022-07-14,2022-07-15,2.0,RT1,Others,,Cancelled,1105,442
Jul142221559RT17,21559,2022-07-10,2022-07-14,2022-07-15,2.0,RT1,Direct Online,,Checked Out,1105,1105
Jul142221559RT18,21559,2022-07-08,2022-07-14,2022-07-15,2.0,RT1,Bookkaru,5.0,Checked Out,1105,1105
Jul142221559RT19,21559,2022-07-10,2022-07-14,2022-07-19,2.0,RT1,Bookings_Com,,Checked Out,1105,1105
Jul142221559RT110,21559,2022-07-12,2022-07-14,2022-07-18,2.0,RT1,DeBookkarus,,Cancelled,1105,442
Jul142221559RT111,21559,2022-07-12,2022-07-14,2022-07-19,2.0,RT1,Bookings_Com,,Checked Out,1105,1105
Jul142221559RT112,21559,2022-06-23,2022-07-14,2022-07-19,4.0,RT1,Direct Offline,,Cancelled,1326,530
Jul142221559RT113,21559,2022-07-12,2022-07-14,2022-07-17,2.0,RT1,Bookings_Com,,Checked Out,1105,1105
Jul142221559RT114,21559,2022-07-12,2022-07-14,2022-07-15,2.0,RT1,Others,4.0,Checked Out,1105,1105
Jul142221559RT115,21559,2022-07-12,2022-07-14,2022-07-15,1.0,RT1,Direct Online,1.0,Checked Out,1105,1105
Jul142221559RT116,21559,2022-07-11,2022-07-14,2022-07-19,2.0,RT1,Others,5.0,Checked Out,1105,1105
Jul142221559RT117,21559,2022-07-11,2022-07-14,2022-07-15,4.0,RT1,Direct Online,4.0,Checked Out,1326,1326
Jul142221559RT118,21559,2022-07-14,2022-07-14,2022-07-15,3.0,RT1,DeBookkarus,,Checked Out,1216,1216
Jul142221559RT119,21559,2022-07-10,2022-07-14,2022-07-19,1.0,RT1,Others,5.0,Checked Out,1105,1105
Jul142221559RT120,21559,2022-07-12,2022-07-14,2022-07-15,2.0,RT1,Others,,Cancelled,1105,442
Jul142221559RT121,21559,2022-07-08,2022-07-14,2022-07-15,3.0,RT1,Eventica Travels,3.0,Checked Out,1216,1216
Jul142221559RT21,21559,2022-07-12,2022-07-14,2022-07-15,2.0,RT2,Direct Offline,,Cancelled,1530,612
Jul142221559RT22,21559,2022-07-07,2022-07-14,2022-07-17,1.0,RT2,Others,,Checked Out,1530,1530
Jul142221559RT23,21559,2022-07-12,2022-07-14,2022-07-15,3.0,RT2,Direct Online,5.0,Checked Out,1683,1683
Jul142221559RT24,21559,2022-06-23,2022-07-14,2022-07-15,2.0,RT2,DeBookkarus,,Cancelled,1530,612
Jul142221559RT25,21559,2022-07-12,2022-07-14,2022-07-20,4.0,RT2,Others,,Checked Out,1836,1836
Jul142221559RT26,21559,2022-07-08,2022-07-14,2022-07-15,1.0,RT2,DeBookkarus,,Cancelled,1530,612
Jul142221559RT27,21559,2022-07-10,2022-07-14,2022-07-20,2.0,RT2,Eventica Travels,4.0,Checked Out,1530,1530
Jul142221559RT28,21559,2022-07-08,2022-07-14,2022-07-15,2.0,RT2,DeBookkarus,4.0,Checked Out,1530,1530
Jul142221559RT29,21559,2022-06-23,2022-07-14,2022-07-19,2.0,RT2,Bookkaru,,Checked Out,1530,1530
Jul142221559RT210,21559,2022-07-13,2022-07-14,2022-07-15,2.0,RT2,Others,5.0,Checked Out,1530,1530
Jul142221559RT211,21559,2022-07-10,2022-07-14,2022-07-19,2.0,RT2,Bookkaru,,Checked Out,1530,1530
Jul142221559RT212,21559,2022-07-14,2022-07-14,2022-07-16,1.0,RT2,DeBookkarus,2.0,Checked Out,1530,1530
Jul142221559RT213,21559,2022-07-11,2022-07-14,2022-07-20,2.0,RT2,Others,5.0,Checked Out,1530,1530
Jul142221559RT214,21559,2022-07-10,2022-07-14,2022-07-15,3.0,RT2,DeBookkarus,,Cancelled,1683,673
Jul142221559RT215,21559,2022-07-11,2022-07-14,2022-07-20,2.0,RT2,Others,3.0,Checked Out,1530,1530
Jul142221559RT216,21559,2022-07-11,2022-07-14,2022-07-16,2.0,RT2,DeBookkarus,5.0,Checked Out,1530,1530
Jul142221559RT217,21559,2022-07-12,2022-07-14,2022-07-15,2.0,RT2,Bookings_Com,4.0,Checked Out,1530,1530
Jul142221559RT218,21559,2022-06-23,2022-07-14,2022-07-20,3.0,RT2,Bookkaru,,Checked Out,1683,1683
Jul142221559RT219,21559,2022-07-12,2022-07-14,2022-07-18,2.0,RT2,Bookings_Com,4.0,Checked Out,1530,1530
Jul142221559RT220,21559,2022-07-10,2022-07-14,2022-07-15,1.0,RT2,Others,,Checked Out,1530,1530
Jul142221559RT221,21559,2022-07-14,2022-07-14,2022-07-19,2.0,RT2,DeBookkarus,3.0,Checked Out,1530,1530
Jul142221559RT222,21559,2022-07-10,2022-07-14,2022-07-15,2.0,RT2,Direct Offline,,Cancelled,1530,612
Jul142221559RT223,21559,2022-07-11,2022-07-14,2022-07-15,1.0,RT2,DeBookkarus,4.0,Checked Out,1530,1530
Jul142221559RT31,21559,2022-07-09,2022-07-14,2022-07-19,2.0,RT3,Eventica Travels,,Cancelled,2040,816
Jul142221559RT32,21559,2022-07-10,2022-07-14,2022-07-15,2.0,RT3,Bookkaru,,Checked Out,2040,2040
Jul142221559RT33,21559,2022-07-10,2022-07-14,2022-07-15,2.0,RT3,Others,,Checked Out,2040,2040
Jul142221559RT34,21559,2022-07-11,2022-07-14,2022-07-16,3.0,RT3,Direct Offline,,Checked Out,2244,2244
Jul142221559RT35,21559,2022-07-11,2022-07-14,2022-07-15,1.0,RT3,Bookings_Com,5.0,Checked Out,2040,2040
Jul142221559RT36,21559,2022-07-09,2022-07-14,2022-07-18,2.0,RT3,Others,3.0,Checked Out,2040,2040
Jul142221559RT37,21559,2022-07-10,2022-07-14,2022-07-15,2.0,RT3,Others,5.0,Checked Out,2040,2040
Jul142221559RT38,21559,2022-07-07,2022-07-14,2022-07-15,2.0,RT3,Eventica Travels,,Cancelled,2040,816
Jul142221559RT39,21559,2022-07-12,2022-07-14,2022-07-20,2.0,RT3,Eventica Travels,,Checked Out,2040,2040
Jul142221559RT310,21559,2022-07-12,2022-07-14,2022-07-17,2.0,RT3,Others,5.0,Checked Out,2040,2040
Jul142221559RT311,21559,2022-06-20,2022-07-14,2022-07-15,2.0,RT3,Eventica Travels,,Cancelled,2040,816
Jul142221559RT312,21559,2022-07-11,2022-07-14,2022-07-15,2.0,RT3,DeBookkarus,,Cancelled,2040,816
Jul142221559RT313,21559,2022-07-11,2022-07-14,2022-07-19,1.0,RT3,Bookkaru,4.0,Checked Out,2040,2040
Jul142221559RT314,21559,2022-07-09,2022-07-14,2022-07-20,3.0,RT3,Direct Online,,Cancelled,2244,898
Jul142221559RT315,21559,2022-07-12,2022-07-14,2022-07-17,2.0,RT3,Others,,Checked Out,2040,2040
Jul142221559RT316,21559,2022-07-10,2022-07-14,2022-07-16,2.0,RT3,Others,5.0,Checked Out,2040,2040
Jul142221559RT317,21559,2022-07-12,2022-07-14,2022-07-15,2.0,RT3,Direct Online,4.0,Checked Out,2040,2040
Jul142221559RT318,21559,2022-07-11,2022-07-14,2022-07-15,3.0,RT3,Eventica Travels,5.0,Checked Out,2244,2244
Jul142221559RT319,21559,2022-07-10,2022-07-14,2022-07-15,1.0,RT3,Bookkaru,,Cancelled,2040,816
Jul142221559RT320,21559,2022-07-13,2022-07-14,2022-07-15,3.0,RT3,DeBookkarus,,Checked Out,2244,2244
Jul142221559RT41,21559,2022-07-10,2022-07-14,2022-07-15,2.0,RT4,DeBookkarus,,Cancelled,3230,1292
Jul142221559RT42,21559,2022-07-12,2022-07-14,2022-07-16,1.0,RT4,Bookkaru,5.0,Checked Out,3230,3230
Jul142221559RT43,21559,2022-07-12,2022-07-14,2022-07-15,1.0,RT4,Others,,Checked Out,3230,3230
Jul142221559RT44,21559,2022-06-23,2022-07-14,2022-07-16,2.0,RT4,DeBookkarus,,Checked Out,3230,3230
Jul142221559RT45,21559,2022-07-12,2022-07-14,2022-07-19,3.0,RT4,DeBookkarus,5.0,Checked Out,3553,3553
Jul142221559RT46,21559,2022-07-09,2022-07-14,2022-07-19,2.0,RT4,DeBookkarus,,Checked Out,3230,3230
Jul142221559RT47,21559,2022-07-12,2022-07-14,2022-07-15,2.0,RT4,Bookkaru,5.0,Checked Out,3230,3230
Jul142221559RT48,21559,2022-07-10,2022-07-14,2022-07-15,3.0,RT4,Bookkaru,4.0,Checked Out,3553,3553
Jul142221559RT49,21559,2022-07-11,2022-07-14,2022-07-19,1.0,RT4,Others,,Cancelled,3230,1292
Jul142221559RT410,21559,2022-07-12,2022-07-14,2022-07-20,2.0,RT4,Eventica Travels,,Cancelled,3230,1292
Jul142221559RT411,21559,2022-06-24,2022-07-14,2022-07-15,1.0,RT4,Bookings_Com,5.0,Checked Out,3230,3230
Jul142221559RT412,21559,2022-07-12,2022-07-14,2022-07-16,5.0,RT4,Bookings_Com,5.0,Checked Out,4199,4199
Jul142221560RT11,21560,2022-07-07,2022-07-14,2022-07-16,4.0,RT1,Others,,Checked Out,1092,1092
Jul142221560RT12,21560,2022-07-13,2022-07-14,2022-07-16,4.0,RT1,DeBookkarus,,Cancelled,1092,437
Jul142221560RT13,21560,2022-07-09,2022-07-14,2022-07-15,1.0,RT1,Direct Online,3.0,Checked Out,910,910
Jul142221560RT14,21560,2022-07-13,2022-07-14,2022-07-15,3.0,RT1,Others,,Checked Out,1001,1001
Jul142221560RT15,21560,2022-07-14,2022-07-14,2022-07-15,2.0,RT1,DeBookkarus,3.0,Checked Out,910,910
Jul142221560RT16,21560,2022-07-14,2022-07-14,2022-07-15,3.0,RT1,DeBookkarus,3.0,Checked Out,1001,1001
Jul142221560RT17,21560,2022-07-11,2022-07-14,2022-07-15,1.0,RT1,Others,,No Show,910,910
Jul142221560RT18,21560,2022-07-14,2022-07-14,2022-07-17,2.0,RT1,DeBookkarus,,Checked Out,910,910
Jul142221560RT19,21560,2022-07-14,2022-07-14,2022-07-17,1.0,RT1,Others,,Checked Out,910,910
Jul142221560RT110,21560,2022-07-11,2022-07-14,2022-07-15,4.0,RT1,Others,,Checked Out,1092,1092
Jul142221560RT111,21560,2022-07-12,2022-07-14,2022-07-15,1.0,RT1,Bookings_Com,,Checked Out,910,910
Jul142221560RT112,21560,2022-07-11,2022-07-14,2022-07-16,1.0,RT1,DeBookkarus,,Checked Out,910,910
Jul142221560RT113,21560,2022-07-14,2022-07-14,2022-07-16,1.0,RT1,Eventica Travels,,Cancelled,910,364
Jul142221560RT114,21560,2022-07-13,2022-07-14,2022-07-15,1.0,RT1,Others,3.0,Checked Out,910,910
Jul142221560RT115,21560,2022-07-14,2022-07-14,2022-07-15,1.0,RT1,Direct Online,4.0,Checked Out,910,910
Jul142221560RT116,21560,2022-07-13,2022-07-14,2022-07-16,2.0,RT1,DeBookkarus,3.0,Checked Out,910,910
Jul142221560RT117,21560,2022-07-13,2022-07-14,2022-07-15,2.0,RT1,Others,,Checked Out,910,910
Jul142221560RT118,21560,2022-07-14,2022-07-14,2022-07-15,1.0,RT1,Direct Offline,3.0,Checked Out,910,910
Jul142221560RT119,21560,2022-07-09,2022-07-14,2022-07-15,1.0,RT1,Others,,Cancelled,910,364
Jul142221560RT21,21560,2022-07-14,2022-07-14,2022-07-15,1.0,RT2,Bookings_Com,,Cancelled,1260,504
Jul142221560RT22,21560,2022-07-14,2022-07-14,2022-07-16,3.0,RT2,Others,,Cancelled,1386,554
Jul142221560RT23,21560,2022-07-14,2022-07-14,2022-07-15,1.0,RT2,Bookkaru,,Cancelled,1260,504
Jul142221560RT24,21560,2022-07-13,2022-07-14,2022-07-16,1.0,RT2,Direct Offline,,Cancelled,1260,504
Jul142221560RT25,21560,2022-07-11,2022-07-14,2022-07-15,1.0,RT2,Bookings_Com,2.0,Checked Out,1260,1260
Jul142221560RT26,21560,2022-07-12,2022-07-14,2022-07-15,1.0,RT2,Others,,Cancelled,1260,504
Jul142221560RT27,21560,2022-07-14,2022-07-14,2022-07-15,1.0,RT2,Others,,Cancelled,1260,504
Jul142221560RT28,21560,2022-07-14,2022-07-14,2022-07-15,2.0,RT2,Direct Online,,Checked Out,1260,1260
Jul142221560RT29,21560,2022-07-13,2022-07-14,2022-07-17,1.0,RT2,Bookings_Com,2.0,Checked Out,1260,1260
Jul142221560RT210,21560,2022-07-14,2022-07-14,2022-07-18,1.0,RT2,Bookings_Com,2.0,Checked Out,1260,1260
Jul142221560RT211,21560,2022-07-10,2022-07-14,2022-07-15,1.0,RT2,Bookings_Com,,Checked Out,1260,1260
Jul142221560RT212,21560,2022-07-10,2022-07-14,2022-07-15,3.0,RT2,Others,3.0,Checked Out,1386,1386
Jul142221560RT213,21560,2022-07-10,2022-07-14,2022-07-15,2.0,RT2,Direct Offline,5.0,Checked Out,1260,1260
Jul142221560RT214,21560,2022-07-14,2022-07-14,2022-07-17,1.0,RT2,Others,3.0,Checked Out,1260,1260
Jul142221560RT215,21560,2022-07-14,2022-07-14,2022-07-15,1.0,RT2,Others,3.0,Checked Out,1260,1260
Jul142221560RT216,21560,2022-07-09,2022-07-14,2022-07-15,1.0,RT2,Bookings_Com,3.0,Checked Out,1260,1260
Jul142221560RT31,21560,2022-07-13,2022-07-14,2022-07-16,4.0,RT3,Others,,Cancelled,2016,806
Jul142221560RT32,21560,2022-07-12,2022-07-14,2022-07-16,1.0,RT3,Others,2.0,Checked Out,1680,1680
Jul142221560RT33,21560,2022-07-14,2022-07-14,2022-07-15,1.0,RT3,Direct Online,,Checked Out,1680,1680
Jul142221560RT34,21560,2022-07-13,2022-07-14,2022-07-15,6.0,RT3,Bookings_Com,,Cancelled,2352,941
Jul142221560RT35,21560,2022-07-13,2022-07-14,2022-07-15,1.0,RT3,Eventica Travels,,Checked Out,1680,1680
Jul142221560RT36,21560,2022-07-14,2022-07-14,2022-07-15,2.0,RT3,DeBookkarus,,Checked Out,1680,1680
Jul142221560RT37,21560,2022-07-09,2022-07-14,2022-07-15,1.0,RT3,Others,,Cancelled,1680,672
Jul142221560RT38,21560,2022-07-07,2022-07-14,2022-07-15,1.0,RT3,DeBookkarus,3.0,Checked Out,1680,1680
Jul142221560RT39,21560,2022-07-08,2022-07-14,2022-07-15,3.0,RT3,DeBookkarus,3.0,Checked Out,1848,1848
Jul142221560RT310,21560,2022-07-14,2022-07-14,2022-07-15,2.0,RT3,Bookings_Com,,Cancelled,1680,672
Jul142221560RT41,21560,2022-07-07,2022-07-14,2022-07-15,4.0,RT4,Eventica Travels,3.0,Checked Out,3192,3192
Jul142221560RT42,21560,2022-06-23,2022-07-14,2022-07-15,1.0,RT4,DeBookkarus,,Checked Out,2660,2660
Jul142221560RT43,21560,2022-07-14,2022-07-14,2022-07-16,1.0,RT4,Others,3.0,Checked Out,2660,2660
Jul142221560RT44,21560,2022-07-14,2022-07-14,2022-07-15,1.0,RT4,DeBookkarus,,Checked Out,2660,2660
Jul142221561RT11,21561,2022-07-11,2022-07-14,2022-07-19,2.0,RT1,DeBookkarus,,Cancelled,910,364
Jul142221561RT12,21561,2022-07-12,2022-07-14,2022-07-20,2.0,RT1,Direct Online,5.0,Checked Out,910,910
Jul142221561RT13,21561,2022-07-12,2022-07-14,2022-07-15,2.0,RT1,Bookkaru,,Checked Out,910,910
Jul142221561RT14,21561,2022-07-12,2022-07-14,2022-07-20,2.0,RT1,Others,,Checked Out,910,910
Jul142221561RT15,21561,2022-07-11,2022-07-14,2022-07-20,4.0,RT1,Others,3.0,Checked Out,1092,1092
Jul142221561RT16,21561,2022-07-12,2022-07-14,2022-07-17,3.0,RT1,DeBookkarus,,Cancelled,1001,400
Jul142221561RT17,21561,2022-07-14,2022-07-14,2022-07-15,1.0,RT1,Bookkaru,,Cancelled,910,364
Jul142221561RT18,21561,2022-07-10,2022-07-14,2022-07-15,3.0,RT1,Others,,Cancelled,1001,400
Jul142221561RT19,21561,2022-07-07,2022-07-14,2022-07-20,1.0,RT1,Direct Online,5.0,Checked Out,910,910
Jul142221561RT110,21561,2022-07-08,2022-07-14,2022-07-20,2.0,RT1,Eventica Travels,,Checked Out,910,910
Jul142221561RT21,21561,2022-07-10,2022-07-14,2022-07-16,2.0,RT2,Eventica Travels,,No Show,1260,1260
Jul142221561RT22,21561,2022-07-13,2022-07-14,2022-07-20,1.0,RT2,Bookings_Com,4.0,Checked Out,1260,1260
Jul142221561RT23,21561,2022-07-11,2022-07-14,2022-07-15,3.0,RT2,DeBookkarus,,Cancelled,1386,554
Jul142221561RT24,21561,2022-07-10,2022-07-14,2022-07-16,2.0,RT2,Others,5.0,Checked Out,1260,1260
Jul142221561RT25,21561,2022-07-12,2022-07-14,2022-07-20,2.0,RT2,DeBookkarus,4.0,Checked Out,1260,1260
Jul142221561RT26,21561,2022-07-08,2022-07-14,2022-07-15,3.0,RT2,Others,5.0,Checked Out,1386,1386
Jul142221561RT27,21561,2022-07-12,2022-07-14,2022-07-20,2.0,RT2,Others,5.0,Checked Out,1260,1260
Jul142221561RT28,21561,2022-07-12,2022-07-14,2022-07-19,4.0,RT2,Direct Online,,Checked Out,1512,1512
Jul142221561RT29,21561,2022-07-12,2022-07-14,2022-07-19,4.0,RT2,DeBookkarus,,Cancelled,1512,605
Jul142221561RT210,21561,2022-07-12,2022-07-14,2022-07-17,3.0,RT2,Bookings_Com,,Checked Out,1386,1386
Jul142221561RT211,21561,2022-07-08,2022-07-14,2022-07-17,2.0,RT2,Direct Online,,Cancelled,1260,504
Jul142221561RT212,21561,2022-07-12,2022-07-14,2022-07-15,3.0,RT2,DeBookkarus,,Checked Out,1386,1386
Jul142221561RT213,21561,2022-07-14,2022-07-14,2022-07-17,2.0,RT2,Others,,Cancelled,1260,504
Jul142221561RT214,21561,2022-06-23,2022-07-14,2022-07-15,2.0,RT2,Direct Online,,Checked Out,1260,1260
Jul142221561RT31,21561,2022-07-12,2022-07-14,2022-07-15,2.0,RT3,Others,,Cancelled,1680,672
Jul142221561RT32,21561,2022-07-08,2022-07-14,2022-07-19,4.0,RT3,Others,3.0,Checked Out,2016,2016
Jul142221561RT33,21561,2022-06-20,2022-07-14,2022-07-15,4.0,RT3,Others,,Cancelled,2016,806
Jul142221561RT34,21561,2022-07-08,2022-07-14,2022-07-15,1.0,RT3,DeBookkarus,,No Show,1680,1680
Jul142221561RT35,21561,2022-07-10,2022-07-14,2022-07-16,2.0,RT3,DeBookkarus,,Checked Out,1680,1680
Jul142221561RT36,21561,2022-07-12,2022-07-14,2022-07-16,2.0,RT3,Others,,Checked Out,1680,1680
Jul142221561RT37,21561,2022-07-14,2022-07-14,2022-07-20,2.0,RT3,Others,,Checked Out,1680,1680
Jul142221561RT38,21561,2022-07-11,2022-07-14,2022-07-16,1.0,RT3,Eventica Travels,,Checked Out,1680,1680
Jul142221561RT39,21561,2022-07-09,2022-07-14,2022-07-16,2.0,RT3,Eventica Travels,,Checked Out,1680,1680
Jul142221561RT310,21561,2022-07-13,2022-07-14,2022-07-16,1.0,RT3,Others,5.0,Checked Out,1680,1680
Jul142221561RT311,21561,2022-07-10,2022-07-14,2022-07-15,2.0,RT3,DeBookkarus,5.0,Checked Out,1680,1680
Jul142221561RT312,21561,2022-06-23,2022-07-14,2022-07-20,4.0,RT3,Bookkaru,,Cancelled,2016,806
Jul142221561RT313,21561,2022-07-12,2022-07-14,2022-07-15,2.0,RT3,Bookkaru,,Checked Out,1680,1680
Jul142221561RT314,21561,2022-07-10,2022-07-14,2022-07-19,2.0,RT3,Bookkaru,,Cancelled,1680,672
Jul142221561RT315,21561,2022-07-14,2022-07-14,2022-07-19,2.0,RT3,Others,5.0,Checked Out,1680,1680
Jul142221561RT41,21561,2022-07-07,2022-07-14,2022-07-18,3.0,RT4,DeBookkarus,,Checked Out,2926,2926
Jul142221561RT42,21561,2022-07-11,2022-07-14,2022-07-17,2.0,RT4,Others,5.0,Checked Out,2660,2660
Jul142221561RT43,21561,2022-07-10,2022-07-14,2022-07-20,2.0,RT4,Others,,Checked Out,2660,2660
Jul142221561RT44,21561,2022-07-08,2022-07-14,2022-07-15,2.0,RT4,Direct Online,,Checked Out,2660,2660
Jul142221561RT45,21561,2022-06-23,2022-07-14,2022-07-18,3.0,RT4,Others,4.0,Checked Out,2926,2926
Jul142221561RT46,21561,2022-07-12,2022-07-14,2022-07-15,2.0,RT4,DeBookkarus,,Checked Out,2660,2660
Jul142221562RT11,21562,2022-07-10,2022-07-14,2022-07-15,2.0,RT1,DeBookkarus,3.0,Checked Out,910,910
Jul142221562RT12,21562,2022-07-09,2022-07-14,2022-07-16,2.0,RT1,Bookkaru,5.0,Checked Out,910,910
Jul142221562RT13,21562,2022-06-23,2022-07-14,2022-07-15,1.0,RT1,Others,,Checked Out,910,910
Jul142221562RT14,21562,2022-07-11,2022-07-14,2022-07-20,4.0,RT1,Others,3.0,Checked Out,1092,1092
Jul142221562RT15,21562,2022-07-08,2022-07-14,2022-07-16,2.0,RT1,Direct Online,,Cancelled,910,364
Jul142221562RT16,21562,2022-07-09,2022-07-14,2022-07-20,2.0,RT1,Others,,No Show,910,910
Jul142221562RT17,21562,2022-07-10,2022-07-14,2022-07-19,1.0,RT1,Eventica Travels,,Checked Out,910,910
Jul142221562RT18,21562,2022-07-07,2022-07-14,2022-07-15,2.0,RT1,Eventica Travels,3.0,Checked Out,910,910
Jul142221562RT19,21562,2022-07-11,2022-07-14,2022-07-15,2.0,RT1,Eventica Travels,4.0,Checked Out,910,910
Jul142221562RT110,21562,2022-07-11,2022-07-14,2022-07-15,1.0,RT1,Others,3.0,Checked Out,910,910
Jul142221562RT111,21562,2022-07-10,2022-07-14,2022-07-15,2.0,RT1,Others,,Cancelled,910,364
Jul142221562RT112,21562,2022-07-11,2022-07-14,2022-07-20,4.0,RT1,DeBookkarus,2.0,Checked Out,1092,1092
Jul142221562RT113,21562,2022-07-08,2022-07-14,2022-07-15,2.0,RT1,Eventica Travels,,Checked Out,910,910
Jul142221562RT114,21562,2022-07-10,2022-07-14,2022-07-17,4.0,RT1,Others,4.0,Checked Out,1092,1092
Jul142221562RT115,21562,2022-07-11,2022-07-14,2022-07-20,2.0,RT1,Others,,Cancelled,910,364
Jul142221562RT21,21562,2022-07-13,2022-07-14,2022-07-15,2.0,RT2,Others,,Cancelled,1260,504
Jul142221562RT22,21562,2022-07-11,2022-07-14,2022-07-15,1.0,RT2,DeBookkarus,4.0,Checked Out,1260,1260
Jul142221562RT23,21562,2022-07-10,2022-07-14,2022-07-17,1.0,RT2,Eventica Travels,,Cancelled,1260,504
Jul142221562RT24,21562,2022-07-11,2022-07-14,2022-07-15,2.0,RT2,Eventica Travels,,Cancelled,1260,504
Jul142221562RT25,21562,2022-07-10,2022-07-14,2022-07-20,2.0,RT2,Others,3.0,Checked Out,1260,1260
Jul142221562RT26,21562,2022-07-10,2022-07-14,2022-07-20,2.0,RT2,Direct Online,,Cancelled,1260,504
Jul142221562RT27,21562,2022-07-09,2022-07-14,2022-07-19,2.0,RT2,DeBookkarus,3.0,Checked Out,1260,1260
Jul142221562RT28,21562,2022-07-09,2022-07-14,2022-07-19,1.0,RT2,DeBookkarus,3.0,Checked Out,1260,1260
Jul142221562RT29,21562,2022-07-11,2022-07-14,2022-07-15,2.0,RT2,Bookings_Com,,Checked Out,1260,1260
Jul142221562RT210,21562,2022-07-11,2022-07-14,2022-07-16,2.0,RT2,Bookkaru,,Checked Out,1260,1260
Jul142221562RT211,21562,2022-07-12,2022-07-14,2022-07-17,1.0,RT2,Direct Online,3.0,Checked Out,1260,1260
Jul142221562RT212,21562,2022-07-14,2022-07-14,2022-07-15,2.0,RT2,Direct Online,1.0,Checked Out,1260,1260
Jul142221562RT213,21562,2022-07-12,2022-07-14,2022-07-15,4.0,RT2,Direct Offline,3.0,Checked Out,1512,1512
Jul142221562RT214,21562,2022-07-10,2022-07-14,2022-07-15,2.0,RT2,Eventica Travels,,No Show,1260,1260
Jul142221562RT215,21562,2022-07-09,2022-07-14,2022-07-16,2.0,RT2,Others,,Cancelled,1260,504
Jul142221562RT216,21562,2022-07-12,2022-07-14,2022-07-19,2.0,RT2,Direct Online,3.0,Checked Out,1260,1260
Jul142221562RT217,21562,2022-07-08,2022-07-14,2022-07-15,3.0,RT2,Bookings_Com,3.0,Checked Out,1386,1386
Jul142221562RT218,21562,2022-07-11,2022-07-14,2022-07-16,2.0,RT2,DeBookkarus,2.0,Checked Out,1260,1260
Jul142221562RT219,21562,2022-07-13,2022-07-14,2022-07-15,2.0,RT2,Direct Online,,Checked Out,1260,1260
Jul142221562RT220,21562,2022-07-12,2022-07-14,2022-07-19,4.0,RT2,Others,4.0,Checked Out,1512,1512
Jul142221562RT31,21562,2022-07-08,2022-07-14,2022-07-15,2.0,RT3,Direct Online,5.0,Checked Out,1680,1680
Jul142221562RT32,21562,2022-07-11,2022-07-14,2022-07-19,4.0,RT3,Others,,Checked Out,2016,2016
Jul142221562RT33,21562,2022-06-24,2022-07-14,2022-07-19,2.0,RT3,Direct Offline,3.0,Checked Out,1680,1680
Jul142221562RT34,21562,2022-07-07,2022-07-14,2022-07-16,2.0,RT3,Others,,Cancelled,1680,672
Jul142221562RT35,21562,2022-07-13,2022-07-14,2022-07-16,2.0,RT3,Others,4.0,Checked Out,1680,1680
Jul142221562RT36,21562,2022-07-12,2022-07-14,2022-07-18,2.0,RT3,Others,,Checked Out,1680,1680
Jul142221562RT37,21562,2022-07-12,2022-07-14,2022-07-15,2.0,RT3,Bookings_Com,,Cancelled,1680,672
